Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0433501	5307.018	296	185	768	211	196
FBtr0085735	7	6	4	202	73	73
FBtr0070683	2496.905	1009.148	1167.29	2463.851	830.844	993.987
FBtr0070684	384.403	110.852	58.71	169.149	70.156	73.013
FBtr0087149	1297.677	802.81	735.975	361.416	683.143	563.137
FBtr0087148	147.764	84.005	62.591	97.156	22.976	65.896
FBtr0087147	36.791	50.36	60.067	73.386	24.841	42.568
FBtr0087145	210.913	91.022	108.346	195.3	47.599	63.479
FBtr0087146	128.223	37.557	77.467	88.629	129.005	60.286
FBtr0340059	2202.437	643.455	1009.685	2844.054	587.479	950.056
FBtr0290284	1043.018	274.455	335.988	1025.457	304.537	309.17
FBtr0321324	8.538	5.722	2.991	19.325	5.428	9.385
FBtr0347258	21.411	39.823	12.021	40.201	12.034	21.445
FBtr0083852	0	0	0	0.506	0	0
FBtr0080695	469.216	226	257	568.986	198	225.606
FBtr0087759	889	331	400	1014	295	304
FBtr0079651	648	185	254	498	141	215
FBtr0330226	3693.271	1350.623	1442.478	2718.991	1306.341	1377.577
FBtr0330225	248.599	66.141	61.805	155.036	23.657	27.974
FBtr0305688	1370.13	502.236	658.718	2331.973	364.002	448.449
FBtr0345636	2	0	2	0	2	1
FBtr0080454	0	0	0	0	0	0
FBtr0074836	1	0	0	3	1	1
FBtr0343604	12.12	3.626	1.683	2.508	1.598	0
FBtr0074640	1.18	0.933	1.14	0.247	0.402	0
FBtr0301667	1.221	0.441	1.177	0.245	0	0
FBtr0074232	486.782	101.982	118.155	372.804	121.771	137.449
FBtr0100586	198.772	16.808	37.003	134.351	37.681	26.001
FBtr0074233	1258.957	637.781	689.507	1756.1	584.292	629.751
FBtr0340313	232.175	32.242	21.756	142.487	40.989	28.352
FBtr0081078	10	3	4	6	2	1
FBtr0075480	0	0	0	0	0	0
FBtr0333563	0	0	0	0	0	0
FBtr0084184	37	21	17	30	7	16
FBtr0340322	1936.453	234.692	117.877	142.593	119.334	140.297
FBtr0081185	8458.541	3132.546	3611.387	9281.167	2620.09	2737.911
FBtr0075575	0	0	0	0	0	0
FBtr0082374	2474.464	705	771	2629	742	821
FBtr0082856	4093.551	1464.168	1947.416	5420.848	1877.526	1872.497
FBtr0309094	3063.903	468.841	417.16	1350.006	353.987	352.253
FBtr0082855	608.862	854.566	864.002	1754.445	798.601	974.861
FBtr0082857	927.627	389.135	242.617	1050.578	311.478	189.122
FBtr0082854	15308.005	2884.841	2893.687	16176.278	3185.766	2699.165
FBtr0070217	249.033	117.102	77.106	280.059	74.608	165.193
FBtr0070216	974.747	470.631	563.014	1300.856	551.264	565.028
FBtr0070218	92.247	38.264	35.88	51.106	32.137	32.802
FBtr0083260	5.05	0	1	4.015	1.009	1.009
FBtr0321263	186.112	58.99	62.287	135.437	83.902	85.169
FBtr0083707	1329.854	524.01	668.713	2127.563	636.098	744.831
FBtr0076369	190.735	83.439	90.437	218.592	59.176	85.556
FBtr0084054	9.134	3.143	6.741	62.096	18.216	19.761
FBtr0339194	13.427	5.282	10.171	58.834	17.961	19.067
FBtr0084053	110.495	44.575	56.088	138.087	64.823	64.171
FBtr0083710	279	102	90	298	70	80
FBtr0087670	2688.772	1557.592	1895.117	2824.003	1335.661	1400.253
FBtr0301389	344.228	131.408	30.883	299.997	59.339	92.747
FBtr0076537	210.817	56.834	65.912	201.743	38	47.789
FBtr0290287	4	0	0	5	2	0
FBtr0331781	83.09	11.496	8.361	31.316	7.904	20
FBtr0331783	69.105	31.511	15.956	63.758	17.004	20.481
FBtr0331780	341.094	83.802	94.95	297.455	104.957	105.21
FBtr0113715	276.733	51.232	47.688	259.802	79.613	45.316
FBtr0331782	36.978	11.959	20.044	50.972	20.522	19.994
FBtr0301430	342.411	130.29	168.54	729.633	112.844	176.568
FBtr0301431	1387.515	437.763	504.602	1280.061	522.674	386.737
FBtr0301428	209.841	80.867	82.364	474.828	61.116	108.472
FBtr0301429	778.883	249.08	183.03	854.002	191.366	231.223
FBtr0301652	107.226	25.878	18.332	111.058	28.549	21.374
FBtr0310317	127.64	46.737	19.325	116.945	40.482	30.357
FBtr0310446	102.22	24.2	19.856	44.809	24.364	18.758
FBtr0074255	344.331	78.079	137.504	837.191	234.912	185.548
FBtr0342957	0.425	0	0	1	0	0
FBtr0071668	0.575	0	0	0	0	0
FBtr0339168	27.137	12.523	22.284	128.473	16.901	35.561
FBtr0081977	267.863	53.477	46.716	160.527	37.099	36.439
FBtr0303768	112.166	31.182	23.491	63.874	25.895	20.878
FBtr0074492	52.996	17.527	30.514	96.868	12.015	50.764
FBtr0303769	4.076	10.481	10.904	43.402	1.664	9.575
FBtr0303767	57.141	26.099	28.298	82.502	20.547	14.371
FBtr0088555	5	0	1	2	4	0
FBtr0089854	734.337	163.897	173.635	756.956	160.895	117.763
FBtr0301065	2050.762	736.429	885.311	1551.124	708.444	626.679
FBtr0301064	1073.895	577.654	418.182	871.458	368.302	456.11
FBtr0089853	383.006	123.019	116.871	371.419	81.31	92.447
FBtr0305650	77.487	21.16	18.686	112.407	41.624	51.624
FBtr0299571	61.513	21.84	26.314	29.593	14.376	19.376
FBtr0082093	1596.385	471.264	449.913	1060.459	190.507	314.872
FBtr0084860	5	2	2	5	1	0
FBtr0088434	8273.289	2895.581	3354.341	8047.264	2538.394	2598.251
FBtr0345630	54.681	14.245	18.315	35.003	18.132	13.31
FBtr0339416	1256.951	120.003	102.997	1029.761	94.181	74.006
FBtr0345629	84.594	148.967	89.913	82.688	114.091	102.767
FBtr0081859	1	1	0	1	0	0
FBtr0080481	0	0	0	0	0	0
FBtr0071511	1306.239	522	583	1027	323	356
FBtr0086893	0	0	1	0	1	0
FBtr0085364	308	121	114	276	91	106
FBtr0309228	25.466	5.993	9.437	12.967	4.98	6.66
FBtr0309229	9.873	4.929	4.977	14.107	4.737	3.644
FBtr0078164	36.061	7.261	13.738	20.94	5.963	7.949
FBtr0113416	11.825	3.825	4.479	28.092	5.339	5.538
FBtr0309227	10.558	3.879	4.246	9.062	6.266	2.609
FBtr0309225	5.559	3.68	2.59	7.694	3.406	1.822
FBtr0309226	8.901	4.615	4.732	13.337	4.033	3.762
FBtr0078163	18.759	4.818	4.801	16.801	7.277	6.016
FBtr0333687	1031.031	327.526	367.475	1554.234	269.133	307.345
FBtr0082150	565.969	255.474	319.525	250.766	285.11	289.655
FBtr0073379	637	235	247	571	166	220
FBtr0078665	2500.933	843.997	948.998	2259.943	703.997	702.994
FBtr0304733	754.863	216.845	203.983	881.955	174.972	205.313
FBtr0086827	5.857	3.535	1.017	3.403	1.028	1.048
FBtr0077164	618.551	238.302	337.362	678.485	198.932	291.895
FBtr0331804	99.179	147.698	89.638	34.515	74.068	42.105
FBtr0089557	35	13	9	20	13	13
FBtr0340005	239.828	87.787	118.478	258.595	63.793	83.783
FBtr0087349	0.172	0.213	2.522	2.405	0.207	0.217
FBtr0273357	1	1	0	1.737	1.721	1
FBtr0306088	0	0	0	0.263	0.279	0
FBtr0088073	2834.749	1257.167	1414.234	1978.446	756.347	769.06
FBtr0088074	17.955	18.71	7.684	15.344	9.505	3.76
FBtr0086728	0	0	0	0.261	0	0.252
FBtr0300844	0	0	0	0.739	0	1.748
FBtr0333485	39.753	3.788	6.021	82.031	10.067	4.63
FBtr0301863	3.33	1.984	2.279	4.088	2.998	3.064
FBtr0301864	3.723	2.001	2.301	4.026	2.834	3.107
FBtr0347158	3.652	1.983	2.276	4.079	2.785	2.829
FBtr0089271	1.708	0.875	0.589	1.605	1.729	2.282
FBtr0347159	3.297	1.974	2.264	4.036	2.766	2.809
FBtr0089269	2.918	0.844	0.582	5.448	2.938	1.949
FBtr0333484	19.694	3.34	3.199	27.439	9.411	4.546
FBtr0089268	0.736	0.287	0.197	0.492	0.458	0.697
FBtr0089270	3.695	1.994	2.291	4.134	3.021	3.088
FBtr0332210	6821.887	962.189	898.247	5165.019	909.219	821.835
FBtr0346702	6754.53	3474.819	4349.027	7943.52	3053.815	3077.638
FBtr0335046	224.249	242.352	131.915	175.268	133.902	310.083
FBtr0077365	2426.884	766.881	1007.049	2781.437	887.376	764.433
FBtr0077366	31.569	7.41	6.829	18.541	26.402	17.096
FBtr0346429	18.618	24.357	14.207	27.493	21.319	23.216
FBtr0344398	3.12	1.192	2.992	1.119	1.194	1.076
FBtr0344400	150.542	21.928	23.847	245.65	45.963	4.583
FBtr0344401	1.828	1.024	2.318	3.47	3.979	1.059
FBtr0344399	2.509	15.857	43.843	2.76	34.864	96.281
FBtr0083143	67.262	20.331	8.708	50.938	7.649	3.23
FBtr0077183	1	1	1	2	2	1
FBtr0073688	114.113	45.119	23.189	82.044	27.18	22.749
FBtr0073689	425.579	48.216	54.665	153.072	38.386	53.013
FBtr0333176	360.836	77.162	96.726	622.123	136.125	128.015
FBtr0110894	194	61	60	184	38	42
FBtr0087698	1009.779	116.071	126.521	168.207	140.862	153.646
FBtr0087695	755.753	140.649	119.996	1176.186	160.614	74.443
FBtr0087697	209.656	20.213	9.301	279.95	14.849	23.114
FBtr0087694	1146.187	404.011	490.362	1085.909	392.949	448.594
FBtr0087696	740.649	156.733	161.771	568.732	93.533	99.581
FBtr0075572	0	0	0	0	0	0
FBtr0082830	469	153	196	470	151	172
FBtr0302556	0	0	0	0.313	0.504	0.623
FBtr0309868	0	0	0	0.073	0	0.059
FBtr0302555	0	1	0	0.329	0.496	0.591
FBtr0302554	0	0	0	0.286	0	0.727
FBtr0087530	4512.91	1158.003	1148.987	9629.209	2280.516	1728.799
FBtr0302904	2.431	1.013	0	0.093	0.014	0.008
FBtr0074899	1.003	0	0	1.001	0	0
FBtr0329925	183.527	39.907	33.829	60.243	45.889	65.334
FBtr0080407	508.473	222.093	277.171	518.757	200.111	221.666
FBtr0075985	34	15	19	16	9	10
FBtr0330291	0	0	0	0	0	1
FBtr0079609	5.125	1.121	1.552	5.777	0.501	1.018
FBtr0346462	3.875	2.879	1.448	4.223	0.499	0.982
FBtr0100142	38.799	15.501	16.628	38.9	23.397	14.084
FBtr0074073	40.381	19.634	19.948	45.673	23.502	17.399
FBtr0332497	156.42	49.882	47.227	220.603	70.512	52.578
FBtr0300662	707.041	151.216	228.018	619.285	195.946	195.328
FBtr0300663	232.959	139.784	149.982	442.715	50.054	78.672
FBtr0334311	770.251	100.003	65.185	389.873	68.127	75.606
FBtr0085062	6954.441	2722.997	3185.06	5931.528	1764.689	2176.394
FBtr0079778	0	0.511	0	1	0	0
FBtr0339808	0	0.489	0	0	0	0
FBtr0080239	193	56	64	159	39	41
FBtr0079241	0	0	0	0	2	0
FBtr0073902	848	357	497	836	328	360
FBtr0083972	1	0	0	1	0	0
FBtr0100479	8212.192	4315.238	5082.076	5299.955	2347.508	2528.521
FBtr0088903	99.651	49.711	66.639	116.664	23.486	14.966
FBtr0070122	1136.068	391.671	475.492	967.363	265.727	365.278
FBtr0343564	111.231	38.845	56.481	91.836	41.834	50.186
FBtr0308651	45.086	7.484	4.027	13.121	1.438	4.535
FBtr0339494	223.401	60.259	59.066	62.464	54.629	87.473
FBtr0070370	483.107	358.408	327.271	513.105	223.495	161.838
FBtr0070369	487.492	72.332	132.662	615.43	86.875	162.689
FBtr0346110	1.045	0.499	3.863	1.949	0	0.972
FBtr0084606	1.117	0.501	2.289	2.334	0	1.028
FBtr0113356	167.959	87.542	76.478	153.023	78.111	97.579
FBtr0088242	2788.405	1237.948	1345.552	2903.711	1098.264	1021.392
FBtr0113357	197.618	55.74	76.76	211.249	65.956	58.392
FBtr0331939	143.558	56.112	54.741	92.404	61.97	54.728
FBtr0331938	463.534	551.19	652.806	648.178	394.744	353.978
FBtr0088243	2364.293	455.939	523.094	2748.113	594.288	534.59
FBtr0306393	164.405	95.53	73.568	260.388	68.668	71.34
FBtr0082225	4.346	1.975	4.348	5.717	2.458	2.937
FBtr0337048	4.654	2.025	4.652	6.283	2.542	3.063
FBtr0074130	469.455	166.471	174	442.328	122	109
FBtr0086269	0	0	0	1	0	1
FBtr0070202	2.006	1	2	5	2	5
FBtr0085477	3843.007	2017.854	2497.913	5388.66	2191.518	2247.112
FBtr0333822	3102.168	835.391	759.723	3081.335	880.718	793.484
FBtr0082426	7	3	2	8	0	0
FBtr0329980	8.722	0.5	2.074	13.906	4.962	0.976
FBtr0112617	1.293	0.5	0.926	1.282	0.529	1.024
FBtr0081049	169	46	46	107	28	42
FBtr0345596	11.342	11.716	11.6	11.349	11.636	11.764
FBtr0076677	2323.658	1131.284	1286.4	2683.651	1025.364	1194.236
FBtr0073352	8	4	4	3	5	5
FBtr0310385	445.317	184.704	205.08	371.674	127.885	160.433
FBtr0332318	91.672	20.722	17.7	82.704	32.343	14.832
FBtr0302930	449.328	127.278	158.3	351.296	84.657	156.168
FBtr0087371	588.185	183.344	178.281	381.868	159	133
FBtr0078324	13.876	3.362	7.579	4.252	4.254	2.898
FBtr0333449	22.124	3.649	9.421	4.749	4.746	3.102
FBtr0075577	0	0	0	0	0	0
FBtr0301258	0.323	0.33	0.33	0	0	0
FBtr0301259	0.329	0.335	0.335	0	1	0
FBtr0301260	0.329	0.335	0.335	0	0	0
FBtr0071116	22	15	14	27	10	12
FBtr0083994	5.048	4.272	1.515	1.564	1.241	0.847
FBtr0334723	24.952	3.728	6.485	11.436	2.759	1.153
FBtr0077684	620.763	219	270	582.551	178	223
FBtr0307326	177.918	16.424	17.264	117.539	19.626	20.514
FBtr0307327	915.103	233.859	266.559	917.199	245.256	231.935
FBtr0307329	205.817	15.528	14.24	85.829	26.685	27.129
FBtr0307328	209.912	38.189	24.153	130.568	52.204	42.646
FBtr0083303	318	71	86	254	61	79
FBtr0347210	49.542	2.838	2.807	12.077	2.803	2.832
FBtr0347209	353.569	59.108	71.095	284.922	54.197	49.168
FBtr0445186	3.803	1.106	0.543	1.681	0	0.334
FBtr0445187	4.201	1.126	0.544	1.741	0	0.333
FBtr0445185	3.982	1.115	0.544	1.709	0	0.333
FBtr0072233	399.005	134	171.009	432.005	115	128.037
FBtr0085121	24	6	6	30	1	5
FBtr0088072	1	0	1	1	1	0
FBtr0340336	3.918	1.473	0.454	6.788	2.274	0.696
FBtr0340340	3.906	0.292	0	1.257	0	0.49
FBtr0340339	2.646	0	0	0.749	0	0.14
FBtr0340338	21.684	3.006	1.93	18.929	4.303	1.484
FBtr0340335	3.867	0.312	0	2.103	0.202	0.49
FBtr0340337	2.433	0.014	0	1.65	0.193	0.149
FBtr0080297	0	0	0	0	0	0
FBtr0081259	804	311	389	802	287	269
FBtr0343624	87.363	56.159	60.869	129.209	113.722	73.396
FBtr0331197	141.748	33.057	40.034	235.784	58.684	53.622
FBtr0080161	194.442	105.098	147.79	401.604	138.994	146.041
FBtr0347160	72.03	17.107	19.441	101.823	35.187	27.849
FBtr0110837	3.205	0.02	0	2.014	1	0
FBtr0070180	7	2	1	1	1	2
FBtr0334114	36.038	16.326	13.465	27.997	13.998	13.572
FBtr0078482	0.002	0.003	0.002	0.003	0.002	0.003
FBtr0074802	542.365	86.043	102.622	633.197	159.715	125.361
FBtr0299531	1	0	1	0	0	0
FBtr0074133	2	1	0	6	0	2
FBtr0080787	15.914	4.321	3.175	8.089	0.312	2.069
FBtr0331276	9.086	3.679	2.825	5.911	1.688	1.931
FBtr0075062	10.8	2.22	2.337	2.295	6.458	6.492
FBtr0333708	75.2	14.78	34.663	67.705	24.542	23.508
FBtr0300836	5.719	4.24	0.007	8.149	0.506	1.817
FBtr0071078	2.557	1.774	0.007	8.281	0.506	1.822
FBtr0335463	1	1	0	2	0	0
FBtr0452129	1824.783	390.455	484.176	1802.679	414.738	436.46
FBtr0308601	1	0	0	2	0	0
FBtr0077409	159.633	144.445	194.533	1633.087	575.887	600.383
FBtr0332479	268.205	40.232	29.762	339.278	66.287	41.334
FBtr0077410	61.794	23.743	32.756	58.123	78.854	67.938
FBtr0300941	1114.13	271.924	299.114	560.957	142.8	168.168
FBtr0332478	289.034	274.805	212.774	59.794	16.835	28.502
FBtr0077411	53.777	36.482	45.931	84.73	54.717	100.728
FBtr0332477	39.873	48.37	80.13	120.756	40.62	60.891
FBtr0082122	4598	1627	1906	4795	1518	1668
FBtr0331205	881.059	465.194	469.523	548.487	528.988	513.853
FBtr0331206	27.841	14.88	10.176	38.362	14.717	11.548
FBtr0331207	51.101	16.28	21.824	79.726	21.481	18.9
FBtr0331208	1264.782	107.646	109.477	1656.604	114.813	92.699
FBtr0074907	126	33	51	107	26	37
FBtr0112458	27.21	0	4.009	48.163	14.378	7.97
FBtr0112747	0	0	0	0	0	0
FBtr0074897	133.919	59.351	62.38	158.792	73.281	62.69
FBtr0304746	102.144	56.693	39.676	102.241	43.719	41.31
FBtr0301011	0	0	0	0.571	0	0
FBtr0345938	0	0	0	0.429	0	0
FBtr0112979	1790	777	934	1700	703	803
FBtr0070951	836.806	130.111	130.012	560.486	182.818	150.88
FBtr0308593	88.787	11.596	66.603	85.196	7.613	14.315
FBtr0308592	254.213	236.553	259.261	637.646	306.196	406.081
FBtr0308594	354.194	236.74	263.124	294.672	46.374	30.724
FBtr0088334	0	0.5	0.665	1.738	0.665	1.323
FBtr0339448	0	0	0.669	1.795	0.669	1.35
FBtr0339449	0	0.5	0.666	1.746	0.666	1.327
FBtr0076938	10762.943	4676	5153	13300	4879	5425
FBtr0085600	758.978	299	343.664	865	252	276
FBtr0303231	0	0	0	0	1	0
FBtr0086643	0	0	0	0	1	0
FBtr0080892	913.407	374.177	393.375	451.487	135.224	163.357
FBtr0073365	0	0	0	0	0	1
FBtr0307052	25.324	13.098	8.66	26.962	10.367	8.69
FBtr0077496	26.929	11.907	7.724	28.622	10.329	8.664
FBtr0307051	26.747	12.995	8.616	28.416	10.303	8.646
FBtr0077869	1334.408	543.16	618.22	1571.044	526.281	524.865
FBtr0072146	45	23	22	39	10	19
FBtr0087002	1	0	1	1	0	0
FBtr0112553	4.269	1	0	1	0	1
FBtr0300095	1.274	0	0.024	0.056	0.016	0.115
FBtr0078595	0.5	0	0	0	0	0
FBtr0302937	0.5	0	0	0	0	0
FBtr0079472	0	1.278	0.037	0.5	0	0
FBtr0335486	0	1.277	0.037	0.5	0	0
FBtr0346197	0.943	0	1.845	1.648	0.496	0.497
FBtr0346198	1.057	0	0.155	2.352	0.504	0.503
FBtr0080191	1187.245	559.573	703.508	1463.052	498.038	619.105
FBtr0333491	21.755	13.427	8.492	19.948	6.962	34.895
FBtr0310611	22.872	11.031	11.06	1.992	7.972	5.046
FBtr0070197	174.59	52.45	93.482	92.676	43.525	45.489
FBtr0345513	9.874	1.52	3.459	5.336	1.504	3.465
FBtr0306902	0	0	0	0	0	0
FBtr0078657	0	0	0	0	0	0
FBtr0071286	235.529	108.936	138.951	380.789	90.924	132
FBtr0309183	2	0	0	0	0	0
FBtr0309182	0	0	0	0	0	0
FBtr0072515	2739.692	1458.827	1594.416	3684.345	1484.692	1348.525
FBtr0072516	3355.169	596.415	636.742	2735.148	520.819	424.549
FBtr0332841	319.942	483.395	415.966	283.762	333.544	276.834
FBtr0072517	1185.978	149.362	154.876	812.746	168.945	187.092
FBtr0078454	102	26	33	61	26	16
FBtr0080824	2644.036	993.73	1074.482	2884.258	865.986	998.256
FBtr0331442	34.99	14.721	38.156	100.108	15.586	15.131
FBtr0331443	10.974	11.549	11.362	10.978	11.429	11.613
FBtr0072458	0	0	0	0.994	0	0
FBtr0100126	0	0	0	0.988	0	0
FBtr0072457	0	0	0	0.995	0	0
FBtr0330231	0	0	0	1.02	0	0
FBtr0343605	0	0	0	1.004	0	0
FBtr0339522	5.58	2.008	2.008	5.065	2.008	1.001
FBtr0084321	5.42	1.992	1.992	4.935	1.992	0.999
FBtr0310083	4.825	1.977	1.961	1.923	1	1.704
FBtr0084957	15.175	3.023	3.039	2.077	0	0.296
FBtr0075491	201	58	65	188	39	63
FBtr0300483	80.568	69.102	60.252	56.275	81.858	52.653
FBtr0305270	105.27	57.53	29.257	161.346	28.479	51.193
FBtr0086776	465.973	135.995	192.965	459.636	111.713	156.945
FBtr0345357	97.433	21.97	23.324	283.048	17.399	30.84
FBtr0086777	833.478	70.014	88.511	245.074	64.182	76.505
FBtr0086778	82.728	18.309	26.687	68.091	13.464	7.125
FBtr0300484	288.993	28.177	40.849	626.134	10.122	23.174
FBtr0086779	176.672	25.903	21.155	259.051	40.783	17.565
FBtr0344475	0	0.401	0	0.372	0	0.401
FBtr0071209	3140.062	325.773	326.875	2880.775	422.213	541.236
FBtr0305914	154.361	55.406	81.487	159.909	36.284	37.591
FBtr0333522	443.75	255.295	156.08	848.667	259.38	217.64
FBtr0333523	88.727	41.625	22.622	99.021	37.314	47.866
FBtr0301763	131.643	19.457	23.539	123.157	27.642	23.303
FBtr0071207	186.558	91.881	88.885	144.898	84.104	81.568
FBtr0071208	840.45	1184.91	1782.35	1147.8	1086.091	1319.234
FBtr0301764	809.581	272.634	269.097	1163.642	298.728	207.014
FBtr0301762	937.729	291.069	286.967	1449.027	263.26	217.509
FBtr0084504	71.793	24.432	25.961	36.037	7.778	16.807
FBtr0300647	33.099	8.701	6.369	29.637	10.927	2.486
FBtr0083154	5889.255	2574	3008	5071.996	1898.995	2043
FBtr0080554	23	9	9	27	8	7
FBtr0084294	2285.338	1107.926	1381	2409.859	870	1030.9
FBtr0308820	60.57	23.544	24.841	27.985	17.215	40.099
FBtr0078861	234.565	69.456	101.159	334.015	81.785	67.901
FBtr0301536	128.652	57.57	64.61	126.508	21.807	20.852
FBtr0332172	76.219	21.43	25.39	30.492	37.193	34.148
FBtr0084399	196	38	48	129	41	44
FBtr0086024	1	2	0	0	1	0
FBtr0343992	82.728	5.859	5.878	65.758	5.811	14.186
FBtr0083719	182.272	79.141	111.122	199.242	79.189	69.814
FBtr0077667	50.136	26.425	38.522	25.753	26.274	17.543
FBtr0335480	5700.864	2870.646	3279.478	5125.247	2186.726	2457.734
FBtr0072242	7435.864	3081.46	3715	7663	2569	2876
FBtr0080354	0	0	0	0	0	0
FBtr0089219	75.679	9.448	4.199	13.966	9.241	5.365
FBtr0089218	21.481	5.625	4.818	4.17	4.335	4.249
FBtr0100147	41.836	8.84	4.082	12.739	8.542	5.544
FBtr0333674	24.491	4.381	4.01	11.592	5.353	4.053
FBtr0333675	79.888	11.829	10.298	29.735	8.055	12.046
FBtr0100148	33.12	4.934	3.794	6.263	4.107	3.696
FBtr0100146	23.862	5.073	3.991	7.419	4.059	4.449
FBtr0089217	16.165	5.196	4.3	4.079	4.038	4.079
FBtr0300379	778.462	133.584	161.418	718.675	151.682	187.307
FBtr0300377	1340.845	243.624	235.142	1026.888	235.57	213.73
FBtr0300378	37.805	5.946	4.296	11.611	4.56	4.837
FBtr0333673	48.378	4.521	6.651	19.864	3.456	5.646
FBtr0080740	1	1	1	3	0	0
FBtr0112760	106	20	22	183	39	33
FBtr0075900	0	0	0	0	0	0
FBtr0332007	10	2	3	2	0	2
FBtr0329940	0.492	0.131	0.447	0.442	0.299	0.827
FBtr0309832	0.491	0.133	0.968	0.497	0.301	0.813
FBtr0309834	0.332	1.203	0.446	0.438	0.294	0.859
FBtr0081169	0.492	0.13	0.447	0.441	0.298	0.829
FBtr0081170	0.336	0.129	0.447	0.438	0.297	0.836
FBtr0309835	38.623	3.273	2.246	69.153	2.535	1.062
FBtr0343241	0.058	0	0	0	0	0
FBtr0300294	1.942	0	0	0	0	0
FBtr0088959	796.633	370.41	355.36	795.758	255	310
FBtr0304880	11	2	3	7	4	3
FBtr0345252	0	0	0	0	0	0
FBtr0078852	0	0	0	0	0	0
FBtr0088975	1796	899	1017	1779	673	834
FBtr0331951	489.244	185.575	249.538	468.413	262.224	258.66
FBtr0306941	311.865	57.246	50.46	376.724	94.416	65.958
FBtr0306934	33.784	24.307	11.756	24.734	17.773	12.498
FBtr0331952	84.081	29.09	30.368	127.651	52.855	36.069
FBtr0306942	147.962	42.643	44.294	179.419	62.468	66.662
FBtr0306938	217.055	97.279	101.627	105.55	46.325	65.393
FBtr0306939	42.586	16.677	32.321	26.286	19.481	9.017
FBtr0306935	68.546	24.241	22.248	47.998	30.081	15.95
FBtr0306932	67.678	26.582	48.055	92.314	51.207	33.321
FBtr0306937	43.293	18.59	9.186	44.464	12.831	11.097
FBtr0306931	54.796	21.035	38.429	71.3	42.195	27.522
FBtr0306936	355.92	154.357	166.428	402.929	111.083	135.675
FBtr0306943	245.053	77.794	65.53	324.503	111.977	85.557
FBtr0306933	967.354	419.843	455.513	1377.124	375.678	387.186
FBtr0306940	45.987	19.401	44.766	29.415	19.406	9.735
FBtr0336658	2684.333	1048.382	1437.872	3840.585	1198.252	1377.877
FBtr0086124	569.667	87.618	65.128	238.415	67.748	63.123
FBtr0082156	2277	1014	1115	2571	928	1086
FBtr0332396	2	0	1	0	0	0
FBtr0086502	1546.586	478.847	607	1399.681	385	434
FBtr0070029	2.685	1.309	1.619	4.374	2.509	1.535
FBtr0087189	1499	491	497	1450	434	386
FBtr0346795	26.534	5.497	4.312	6.793	7.171	6.437
FBtr0070174	13.848	5.959	5.318	32.514	1.642	3.716
FBtr0070671	1312.158	498.782	552.813	1035.371	324.228	398.253
FBtr0343297	50.842	22.218	22.187	50.629	30.772	49.747
FBtr0344794	17.598	8.079	8.034	8.15	8.172	12.915
FBtr0302386	959.402	191.921	199.966	1137.85	310.828	289.085
FBtr0334651	1587.728	700.264	921.826	2153.169	611.02	558.69
FBtr0113207	135.003	72.555	88.637	158.927	65.843	85.31
FBtr0334650	5120.979	1987.354	1964.314	5757.231	2163.652	2063.836
FBtr0334652	252.708	104.654	97.196	124.374	70.6	102.57
FBtr0082065	324.202	103.697	139.906	420.045	177.174	190.459
FBtr0076715	550	166	200	560	154	194
FBtr0088194	0	0	0	0	0	0
FBtr0334919	535.431	96.746	125.057	400.869	122.705	94.281
FBtr0083979	2592.971	858.085	892.837	2969.922	949.697	1087.11
FBtr0113257	284.703	64.169	134.106	385.209	80.598	106.609
FBtr0070827	466.285	187.498	199.991	558.499	142.387	147.472
FBtr0290235	155.405	56.908	55.508	115.987	59.998	49.859
FBtr0345317	3653.323	2050.594	2244.502	2720.514	1205.615	1456.668
FBtr0303460	0	0	0	0	0	0
FBtr0075571	0	0	0	0	0	0
FBtr0306064	2	0	1	0	1	0
FBtr0075475	0	0	0	0	0	0
FBtr0333561	0	0	0	0	0	0
FBtr0079953	681.576	75.498	169.364	734.714	100.778	141.355
FBtr0079954	480.529	163.502	76.636	271.286	93.222	65.645
FBtr0303158	47	22	8	42	24	9
FBtr0086265	0	0	0	0	0	0
FBtr0077464	71.445	26.114	14.224	127.739	21.684	14.718
FBtr0077463	250.555	55.886	66.776	104.261	48.316	57.282
FBtr0074051	29	8	14	21	6	14
FBtr0346316	365.628	38.892	46.693	173.775	70.798	30.863
FBtr0073692	9.379	9.804	9.66	9.379	9.666	9.849
FBtr0343649	1199.874	557.303	591.647	1201.826	407.536	544.287
FBtr0087387	349.256	88.011	142.514	265.925	149.346	190.447
FBtr0339999	1819.491	706.173	743.723	2530.987	667.786	707.9
FBtr0080834	682.738	182.303	199	598.561	117	155
FBtr0085917	37.981	20.122	22.024	30.909	31.155	24.849
FBtr0085918	182.777	75.903	68.523	229.696	76.387	78.786
FBtr0085914	716.546	184.073	198.467	801.834	296.729	189.425
FBtr0085915	287.012	81.36	79.004	229.152	81.251	109.05
FBtr0304885	513.363	121.664	120.507	462.315	79.368	139.091
FBtr0332967	764.301	211.18	409.117	974.041	301.644	268.023
FBtr0100618	48.567	56.174	54.391	50.988	65.539	66.417
FBtr0085906	4775	1530	1666	5785	1577	1555
FBtr0290053	22	6	11	11	5	13
FBtr0087105	51823.991	19408	20324	41140	15376	19984
FBtr0333866	80.662	31.429	15.901	134.971	15.71	21.09
